group,names,scores,logfoldchanges,pvals,pvals_adj
8,TGFB1I1,0.68800324,,0.49145073046105237,0.9964140847900216
8,NT5M,0.68800324,,0.49145073046105237,0.9964140847900216
8,PLA2G4C,0.68734425,,0.49186582036155935,0.9964140847900216
8,RP11-142C4.6,0.68510365,,0.49327853216896045,0.9964140847900216
8,C1orf198,0.68484,,0.49344487631242306,0.9964140847900216
8,SH3BGRL2,0.6816768,,0.49544334677845114,0.9964140847900216
8,EGFL7,0.6785135,,0.49744613119769954,0.9964140847900216
8,HIST1H2AM,0.67759097,,0.4980310877172349,0.9964140847900216
8,KIFC3,0.6774591,,0.49811468280190474,0.9964140847900216
8,RAB38,0.6753503,,0.4994532187992926,0.9964140847900216
8,PLBD1,0.6735051,,0.5006260028115677,0.9964140847900216
8,ACD,0.6731097,,0.5008775034865995,0.9964140847900216
8,ANK1,0.6724507,,0.501296820036378,0.9964140847900216
8,AC092295.7,0.6721871,,0.5014645987030051,0.9964140847900216
8,MTURN,0.67086905,,0.5023039378791915,0.9964140847900216
8,ERV3-1,0.67034185,,0.5026398814901827,0.9964140847900216
8,TBXA2R,0.66493803,,0.5060901407788626,0.9964140847900216
8,DDX11,0.6561073,,0.5117550746950335,0.9964140847900216
8,HAVCR2,0.6536031,,0.5133675503902999,0.9964140847900216
8,PTK2,0.6513625,,0.514812530955172,0.9964140847900216
8,AL928768.3,0.649649,,0.5159189403053099,0.9964140847900216
8,S1PR5,0.6458268,,0.5183915219385462,0.9964140847900216
8,F11R,0.6451678,,0.5188184473559068,0.9964140847900216
8,DNAJA3,0.6434544,,0.519929302845541,0.9964140847900216
8,DAB2,0.6368643,,0.524213227126102,0.9964140847900216
8,C22orf29,0.6330421,,0.5267061658462034,0.9964140847900216
8,CPNE5,0.62921983,,0.5292051438741014,0.9964140847900216
8,ACVR1,0.62104815,,0.5345679425139352,0.9964140847900216
8,NAPA-AS1,0.61841214,,0.5363037086834661,0.9964140847900216
8,RELB,0.6180167,,0.5365643180397174,0.9964140847900216
8,CDKN2A,0.6170941,,0.5371726541849886,0.9964140847900216
8,PRUNE,0.6165669,,0.5375204304075873,0.9964140847900216
8,GOLGA1,0.6144581,,0.538912665354325,0.9964140847900216
8,WHSC1,0.60971326,,0.5420517883645102,0.9964140847900216
8,LIN52,0.6083952,,0.5429253828919891,0.9964140847900216
8,PLEKHF1,0.6053638,,0.5449373082391025,0.9964140847900216
8,MPP6,0.605232,,0.5450248671690849,0.9964140847900216
8,FXYD2,0.605232,,0.5450248671690849,0.9964140847900216
8,MYO1C,0.60233235,,0.5469529290959008,0.9964140847900216
8,JAKMIP1,0.5994327,,0.5488843614025618,0.9964140847900216
8,ZNF747,0.5975875,,0.5501152047701072,0.9964140847900216
8,CTC-444N24.11,0.5975875,,0.5501152047701072,0.9964140847900216
8,BLK,0.59376526,,0.5526691257024376,0.9964140847900216
8,CST7,0.59284264,,0.5532864596675412,0.9964140847900216
8,TRIT1,0.587307,,0.556997544254058,0.9964140847900216
8,TNFRSF13B,0.58467096,,0.5587689794775885,0.9964140847900216
8,DDI2,0.5838802,,0.5593009432034677,0.9964140847900216
8,PHRF1,0.5678004,,0.5701705156985932,0.9964140847900216
8,NOL9,0.566746,,0.5708867783240781,0.9964140847900216
8,STAP1,0.566746,,0.5708867783240781,0.9964140847900216
8,CUL4B,0.5641099,,0.5726793068788913,0.9964140847900216
8,SLC25A14,0.5635827,,0.5730381329604721,0.9964140847900216
8,RP5-1028K7.2,0.5598923,,0.5755528973986183,0.9964140847900216
8,PRKD2,0.5593651,,0.5759125746220923,0.9964140847900216
8,GGA3,0.5572563,,0.5773523436741146,0.9964140847900216
8,SUV420H2,0.55646545,,0.5778926937683297,0.9964140847900216
8,ZBP1,0.55593824,,0.578253059310795,0.9964140847900216
8,SOD1,0.55514747,,0.5787938056710351,0.9964140847900216
8,HLA-DQA2,0.55356586,,0.5798760105013072,0.9964140847900216
8,SPAG9,0.55303866,,0.580236956185603,0.9964140847900216
8,C9orf37,0.55303866,,0.580236956185603,0.9964140847900216
8,ANKRD27,0.54618496,,0.5849388027940652,0.9964140847900216
8,CYB561A3,0.53774965,,0.5907498816406535,0.9964140847900216
8,PMAIP1,0.5331366,,0.5939390088745256,0.9964140847900216
8,CNEP1R1,0.5221971,,0.6015330994378285,0.9964140847900216
8,ADIPOR2,0.5221971,,0.6015330994378285,0.9964140847900216
8,CD63,0.5219335,,0.6017166290270046,0.9964140847900216
8,FCER2,0.5186385,,0.6040128765493091,0.9964140847900216
8,PSME2,0.51850665,,0.6041048082632383,0.9964140847900216
8,SH2D1A,0.51692504,,0.6052084785560398,0.9964140847900216
8,UBE2Q1,0.5127074,,0.6081560070507479,0.9964140847900216
8,BANK1,0.50084525,,0.6164800137987805,0.9964140847900216
8,CPNE2,0.50031805,,0.616851127378444,0.9964140847900216
8,PIGU,0.49504602,,0.6205676349774687,0.9964140847900216
8,GSTP1,0.4926736,,0.6222432367420732,0.9964140847900216
8,NNT-AS1,0.48792875,,0.6256003120291216,0.9964140847900216
8,R3HDM2,0.48661074,,0.6265342163150385,0.9964140847900216
8,LGALS3,0.48661074,,0.6265342163150385,0.9964140847900216
8,RIC3,0.4850291,,0.6276556922410774,0.9964140847900216
8,PDCD2L,0.4845019,,0.6280297089108524,0.9964140847900216
8,RBM48,0.48186588,,0.6299012238875841,0.9964140847900216
8,GCA,0.48094326,,0.630556816615935,0.9964140847900216
8,ZBED5-AS1,0.47764823,,0.6329005914439021,0.9964140847900216
8,ARMC7,0.46842214,,0.639482737772401,0.9964140847900216
8,MUM1,0.46684054,,0.6406139802597106,0.9964140847900216
8,NXT2,0.4644681,,0.6423124100023857,0.9964140847900216
8,DSCR3,0.45787802,6.7700753,0.647040072157041,0.9964140847900216
8,NCOR2,0.45023355,,0.6525420480770092,0.9964140847900216
8,CST3,0.44311628,,0.6576816347218282,0.9964140847900216
8,HLA-DQB1,0.42927712,,0.6677215597373065,0.9964140847900216
8,PPIL2,0.4262457,2.1004338,0.6699288232714979,0.9964140847900216
8,MATK,0.40357587,,0.6865246425315942,0.9964140847900216
8,GMPPA,0.40173063,,0.6878822744291392,0.9964140847900216
8,MEF2C,0.40041262,,0.6888526281085875,0.9964140847900216
8,CD68,0.39593136,,0.6921556536790572,0.9964140847900216
8,CDCA7L,0.39566776,,0.6923501325148131,0.9964140847900216
8,HBP1,0.39276814,6.9781795,0.6944907360099972,0.9964140847900216
8,VNN2,0.39013213,,0.6964388563214208,0.9964140847900216
8,MOCS2,0.3885505,3.0331697,0.6976086913913064,0.9964140847900216
8,C5orf24,0.38222402,,0.7022951980548815,0.9964140847900216
8,CALM2,0.38051063,,0.7035664195859785,0.9964140847900216
8,APOBEC3B,0.36614427,,0.7142574309758137,0.9964140847900216
8,IL1B,0.36535347,,0.7148475818069857,0.9964140847900216
8,PAXIP1-AS1,0.3584998,,0.7199693315004105,0.9964140847900216
8,MIAT,0.3584998,,0.7199693315004105,0.9964140847900216
8,GPKOW,0.35718176,,0.7209557343464152,0.9964140847900216
8,FBXO21,0.3513825,3.8120081,0.7253014047085125,0.9964140847900216
8,COX6B1,0.3505917,,0.7258946857928156,0.9964140847900216
8,WDR11-AS1,0.34558323,,0.7296559395030467,0.9964140847900216
8,MEG3,0.34558323,,0.7296559395030467,0.9964140847900216
8,CALD1,0.34558323,,0.7296559395030467,0.9964140847900216
8,MMRN1,0.34558323,,0.7296559395030467,0.9964140847900216
8,RP3-329E20.2,0.34558323,,0.7296559395030467,0.9964140847900216
8,MAP1A,0.34558323,,0.7296559395030467,0.9964140847900216
8,BEND2,0.34558323,,0.7296559395030467,0.9964140847900216
8,MEIS1,0.34558323,,0.7296559395030467,0.9964140847900216
8,GPM6A,0.34558323,,0.7296559395030467,0.9964140847900216
8,GLS2,0.34558323,,0.7296559395030467,0.9964140847900216
8,TAL1,0.34558323,,0.7296559395030467,0.9964140847900216
8,AC004381.6,0.34558323,,0.7296559395030467,0.9964140847900216
8,LAMP5,0.34558323,,0.7296559395030467,0.9964140847900216
8,AC104699.1,0.34558323,,0.7296559395030467,0.9964140847900216
8,ANKHD1-EIF4EBP3,0.34558323,,0.7296559395030467,0.9964140847900216
8,CELSR3,0.34531963,,0.7298540814435603,0.9964140847900216
8,RP11-110I1.14,0.34531963,,0.7298540814435603,0.9964140847900216
8,ATP6V0B,0.34373802,,0.7310433114417483,0.9964140847900216
8,LNP1,0.34242,,0.7320348305697096,0.9964140847900216
8,RP11-215G15.5,0.34242,,0.7320348305697096,0.9964140847900216
8,HIST1H4I,0.34242,,0.7320348305697096,0.9964140847900216
8,RPGRIP1L,0.34242,,0.7320348305697096,0.9964140847900216
8,ZNF777,0.34242,,0.7320348305697096,0.9964140847900216
8,RP4-781K5.2,0.34242,,0.7320348305697096,0.9964140847900216
8,RP11-559M23.1,0.34242,,0.7320348305697096,0.9964140847900216
8,LY6G5B,0.33925676,,0.7344162997365506,0.9964140847900216
8,ARHGAP11A,0.33925676,,0.7344162997365506,0.9964140847900216
8,AC004069.2,0.33925676,,0.7344162997365506,0.9964140847900216
8,CLIP2,0.33925676,,0.7344162997365506,0.9964140847900216
8,RAB6B,0.33925676,,0.7344162997365506,0.9964140847900216
8,MYH10,0.33925676,,0.7344162997365506,0.9964140847900216
8,SDCBP2,0.33925676,,0.7344162997365506,0.9964140847900216
8,GPR55,0.33872956,,0.7348134604352639,0.9964140847900216
8,RP11-324I22.4,0.33872956,,0.7348134604352639,0.9964140847900216
8,CCNF,0.33872956,,0.7348134604352639,0.9964140847900216
8,RP11-755F10.1,0.33872956,,0.7348134604352639,0.9964140847900216
8,SMTN,0.33872956,,0.7348134604352639,0.9964140847900216
8,RMDN3,0.33793876,3.8306217,0.7354093344490379,0.9964140847900216
8,TTC30A,0.33609354,,0.7368003259427874,0.9964140847900216
8,PBLD,0.33609354,,0.7368003259427874,0.9964140847900216
8,INPP5A,0.33609354,,0.7368003259427874,0.9964140847900216
8,CTD-2012K14.7,0.33609354,,0.7368003259427874,0.9964140847900216
8,HBQ1,0.33609354,,0.7368003259427874,0.9964140847900216
8,TTC8,0.33543453,,0.7372973179618295,0.9964140847900216
8,HIST1H2AH,0.33543453,,0.7372973179618295,0.9964140847900216
8,RP11-297B17.3,0.33543453,,0.7372973179618295,0.9964140847900216
8,BLNK,0.33372113,8.213545,0.7385900109435481,0.9964140847900216
8,HOMER2,0.3330621,,0.7390873976119734,0.9964140847900216
8,CXCR1,0.33293033,,0.7391868880538248,0.9964140847900216
8,JAM3,0.33293033,,0.7391868880538248,0.9964140847900216
8,RP11-496I9.1,0.3321395,,0.739783922333016,0.9964140847900216
8,RPS6KL1,0.3321395,,0.739783922333016,0.9964140847900216
8,EML6,0.32976708,,0.7415759648618119,0.9964140847900216
8,THBS1,0.32976708,,0.7415759648618119,0.9964140847900216
8,SAMD12,0.32884446,,0.7422732495591193,0.9964140847900216
8,MARC2,0.32884446,,0.7422732495591193,0.9964140847900216
8,MCF2L,0.32660386,,0.7439675350861995,0.9964140847900216
8,ZNF841,0.32660386,,0.7439675350861995,0.9964140847900216
8,ATAD3C,0.32554942,,0.7447652755650089,0.9964140847900216
8,LRRIQ3,0.32554942,,0.7447652755650089,0.9964140847900216
8,ARHGAP33,0.32554942,,0.7447652755650089,0.9964140847900216
8,UBAP1L,0.3222544,,0.7472599761908199,0.9964140847900216
8,RP11-111M22.2,0.3222544,,0.7472599761908199,0.9964140847900216
8,FKTN,0.32040918,,0.7486581677821049,0.9964140847900216
8,OSBPL1A,0.31566432,,0.7522573042432497,0.9964140847900216
8,SLC39A14,0.31566432,,0.7522573042432497,0.9964140847900216
8,RP11-145M9.4,0.31566432,,0.7522573042432497,0.9964140847900216
8,CA13,0.3140827,,0.7534582188356779,0.9964140847900216
8,PTCH1,0.31395093,,0.7535583220240124,0.9964140847900216
8,RIOK2,0.3131601,5.571299,0.754159028086859,0.9964140847900216
8,ZNF256,0.3128965,,0.7543592965207753,0.9964140847900216
8,C16orf93,0.3123693,,0.7547598829327493,0.9964140847900216
8,SLC16A5,0.3123693,,0.7547598829327493,0.9964140847900216
8,LZTS2,0.3123693,,0.7547598829327493,0.9964140847900216
8,FBXW9,0.31105128,,0.7557616373840134,0.9964140847900216
8,ZNF407,0.31078768,,0.7559620376173772,0.9964140847900216
8,FCRL1,0.30999687,,0.7565633367772998,0.9964140847900216
8,HILPDA,0.30907425,,0.7572650387693449,0.9964140847900216
8,AC009948.5,0.30907425,,0.7572650387693449,0.9964140847900216
8,C15orf57,0.30854705,6.8592577,0.7576661012217135,0.9964140847900216
8,CD74,0.30577922,,0.7597727471800235,0.9964140847900216
8,PLCE1,0.30577922,,0.7597727471800235,0.9964140847900216
8,TRIM16L,0.3049884,,0.7603749742841961,0.9964140847900216
8,DPCD,0.30248418,,0.7622829835112782,0.9964140847900216
8,PPP6R1,0.30248418,,0.7622829835112782,0.9964140847900216
8,ZRANB3,0.30248418,,0.7622829835112782,0.9964140847900216
8,ALPK1,0.30195698,,0.7626848542638426,0.9964140847900216
8,TBX21,0.30103436,,0.7633882819722528,0.9964140847900216
8,C9orf3,0.29602593,,0.7672102849347872,0.9964140847900216
8,CD72,0.29549873,,0.767612932436181,0.9964140847900216
8,RP11-94L15.2,0.29233548,,0.7700301312546424,0.9964140847900216
8,PTGDR,0.29022667,,0.771642840876428,0.9964140847900216
8,RP4-612B15.3,0.28930405,,0.7723487121951704,0.9964140847900216
8,MYO7B,0.28930405,,0.7723487121951704,0.9964140847900216
8,RP11-218M22.1,0.28666803,,0.7743665238142174,0.9964140847900216
8,NUP214,0.28653622,,0.7744674545430104,0.9964140847900216
8,LSM14B,0.286009,,0.7748712155601758,0.9964140847900216
8,ZNF14,0.286009,,0.7748712155601758,0.9964140847900216
8,IFT57,0.28535,,0.7753760024403702,0.9964140847900216
8,ANKAR,0.28271398,,0.7773960972750571,0.9964140847900216
8,BLVRB,0.27994615,,0.7795188174731585,0.9964140847900216
8,ZNF232,0.27941895,,0.7799233321432938,0.9964140847900216
8,EVA1B,0.27941895,,0.7799233321432938,0.9964140847900216
8,FCRLB,0.27941895,,0.7799233321432938,0.9964140847900216
8,TSPAN15,0.27836454,,0.7807325401616935,0.9964140847900216
8,PTPRJ,0.27783734,,0.7811372333025361,0.9964140847900216
8,IL6,0.2761239,,0.7824528948937611,0.9964140847900216
8,RP11-488C13.5,0.2761239,,0.7824528948937611,0.9964140847900216
8,TTC38,0.2746741,,0.7835666334492153,0.9964140847900216
8,ZNF16,0.27282888,,0.7849847601814851,0.9964140847900216
8,SIRT1,0.27282888,,0.7849847601814851,0.9964140847900216
8,USP21,0.27190626,,0.7856940916167666,0.9964140847900216
8,HIP1R,0.26953384,,0.7875189025884003,0.9964140847900216
8,PTCD1,0.266766,,0.7896493233216549,0.9964140847900216
8,RAB30,0.26294377,,0.7925939167266642,0.9964140847900216
8,HLA-DQA1,0.26241657,,0.7930003008103839,0.9964140847900216
8,ZNF43,0.26136217,,0.7938132375509164,0.9964140847900216
8,LRIG2,0.26017594,,0.7947280591668053,0.9964140847900216
8,CXCR6,0.2571445,,0.7970672167092218,0.9964140847900216
8,CNFN,0.2563537,,0.7976777325312636,0.9964140847900216
8,NECAB3,0.2563537,,0.7976777325312636,0.9964140847900216
8,TTN-AS1,0.2563537,,0.7976777325312636,0.9964140847900216
8,HCFC2,0.25358588,,0.7998155103363283,0.9964140847900216
8,MNDA,0.25147706,,0.801445301712962,0.9964140847900216
8,PRR5L,0.25108165,,0.8017509840485398,0.9964140847900216
8,KCTD10,0.25002724,,0.8025662851959232,0.9964140847900216
8,MT-ATP8,0.24976364,,0.8027701441046223,0.9964140847900216
8,GPR171,0.24805021,4.1239038,0.8040955535831499,0.9964140847900216
8,HLA-DRA,0.24396437,,0.8072584123591536,0.9964140847900216
8,RP11-104L21.3,0.24343717,,0.8076667539818456,0.9964140847900216
8,YEATS2,0.24317357,,0.8078709444538064,0.9964140847900216
8,MTRF1,0.24317357,,0.8078709444538064,0.9964140847900216
8,SLC38A6,0.24251455,,0.8083814778700993,0.9964140847900216
8,IRGQ,0.23987854,0.54815537,0.8104244254407168,0.9964140847900216
8,TNFRSF13C,0.23987854,2.812542,0.8104244254407168,0.9964140847900216
8,RAD51B,0.23987854,,0.8104244254407168,0.9964140847900216
8,FAM98A,0.23987854,,0.8104244254407168,0.9964140847900216
8,TBCK,0.23935132,,0.8108331704492533,0.9964140847900216
8,XCL2,0.23856051,,0.8114463846442741,0.9964140847900216
8,UBR1,0.2368471,,0.8127754118232191,0.9964140847900216
8,RP13-270P17.3,0.2365835,,0.8129799255156864,0.9964140847900216
8,BCDIN3D,0.2363199,,0.8131844519628569,0.9964140847900216
8,STAG3,0.23328847,2.4244514,0.8155374185077714,0.9964140847900216
8,SLC25A12,0.23328847,1.3653833,0.8155374185077714,0.9964140847900216
8,SREBF1,0.23025703,,0.8178920496534103,0.9964140847900216
8,IL18RAP,0.22999343,,0.8180968781823269,0.9964140847900216
8,C10orf32,0.22946621,,0.8185065724821678,0.9964140847900216
8,EDC3,0.2272256,,0.8202483249241288,0.9964140847900216
8,RABL2A,0.22669838,,0.8206582782418117,0.9964140847900216
8,RP11-111M22.3,0.22669838,,0.8206582782418117,0.9964140847900216
8,FADS1,0.22669838,,0.8206582782418117,0.9964140847900216
8,SENP2,0.22340335,2.41018,0.8232215923265982,0.9964140847900216
8,LCN8,0.21944931,,0.8263000585368435,0.9964140847900216
8,DAGLB,0.21681328,,0.8283538568280057,0.9964140847900216
8,PXMP4,0.21351825,2.3565736,0.8309227542222617,0.9964140847900216
8,TOX,0.21351825,-0.15560427,0.8309227542222617,0.9964140847900216
8,PDE6B,0.21351825,2.7728589,0.8309227542222617,0.9964140847900216
8,TMEM87B,0.21022321,,0.8334934595987301,0.9964140847900216
8,WDYHV1,0.2081144,,0.8351396475599013,0.9964140847900216
8,ST20,0.20692818,-0.15367408,0.8360659462995952,0.9964140847900216
8,AC079767.4,0.20363314,7.5628104,0.8386401876098758,0.9964140847900216
8,CTC-378H22.1,0.20033811,0.74921733,0.8412161567582558,0.9964140847900216
8,CEP290,0.19691128,,0.843896968725312,0.9964140847900216
8,EFHC1,0.19374804,8.009525,0.8463731712073845,0.9964140847900216
8,BCL7A,0.19374804,,0.8463731712073845,0.9964140847900216
8,LPAR5,0.1900576,,0.8492639910798251,0.9964140847900216
8,RP11-222K16.2,0.18715797,11.490665,0.8515367743815325,0.9964140847900216
8,ENTPD3-AS1,0.18715797,,0.8515367743815325,0.9964140847900216
8,CLEC2B,0.18504915,,0.8531904836616988,0.9964140847900216
8,LAT2,0.18241313,,0.8552585271103413,0.9964140847900216
8,RP11-421L21.3,0.18109511,,0.8562929226966899,0.9964140847900216
8,C4orf33,0.1805679,0.83547264,0.8567067501675876,0.9964140847900216
8,BLZF1,0.1805679,2.4179213,0.8567067501675876,0.9964140847900216
8,MDS2,0.1805679,,0.8567067501675876,0.9964140847900216
8,PTPN7,0.17832728,,0.8584659550937207,0.9964140847900216
8,ZUFSP,0.17727287,3.3788147,0.8592940600296176,0.9964140847900216
8,MRE11A,0.17727287,3.4082298,0.8592940600296176,0.9964140847900216
8,RNF26,0.17397784,4.9487295,0.8618828816318835,0.9964140847900216
8,TLE1,0.17397784,,0.8618828816318835,0.9964140847900216
8,ZNF561,0.17397784,2.5351648,0.8618828816318835,0.9964140847900216
8,BTN3A1,0.17292343,,0.8627116193763564,0.9964140847900216
8,TTTY15,0.1706828,6.659991,0.8644731877339422,0.9964140847900216
8,METTL8,0.1706828,3.3654275,0.8644731877339422,0.9964140847900216
8,STK17A,0.1700238,,0.8649914246937906,0.9964140847900216
8,RCL1,0.16409273,,0.8696581442372028,0.9964140847900216
8,SETD1B,0.16409273,3.8246112,0.8696581442372028,0.9964140847900216
8,USP38,0.15750267,1.9475356,0.8748487106740918,0.9964140847900216
8,DUSP10,0.15750267,2.9388423,0.8748487106740918,0.9964140847900216
8,CCL3,0.15684365,,0.8753680674160546,0.9964140847900216
8,KLRF1,0.1511762,,0.8798367284501892,0.9964140847900216
8,MGA,0.1509126,0.10341402,0.8800446674549781,0.9964140847900216
8,CD40,0.14867197,,0.8818124815593983,0.9964140847900216
8,CLEC10A,0.14761756,8.4861965,0.8826445984114557,0.9964140847900216
8,TNNI2,0.14643134,,0.8835808846522348,0.9964140847900216
8,SH2D1B,0.14458613,,0.8850376527246289,0.9964140847900216
8,TRIP12,0.14432253,3.5543563,0.8852457942937638,0.9964140847900216
8,SIDT1,0.1427409,,0.886494809504479,0.9964140847900216
8,TET2,0.14102748,9.6893015,0.8878482274619122,0.9964140847900216
8,TCEB2,0.13865507,,0.8897227299321384,0.9964140847900216
8,KIAA0040,0.13839146,,0.8899310462425903,0.9964140847900216
8,UBE2D4,0.13773245,4.1861744,0.8904518702358895,0.9964140847900216
8,UQCC1,0.13773245,4.0716324,0.8904518702358895,0.9964140847900216
8,LINC00662,0.13773245,4.767362,0.8904518702358895,0.9964140847900216
8,ITGB2,0.13456921,,0.8929524795659626,0.9964140847900216
8,MTIF2,0.1332512,,0.8939947157559947,0.9964140847900216
8,HLA-DMA,0.1331194,,0.8940989494726883,0.9964140847900216
8,MT-ATP6,0.132065,,0.894932884894704,0.9964140847900216
8,AFF3,0.13114238,,0.8956626736864848,0.9964140847900216
8,MTERFD1,0.13114238,2.8548894,0.8956626736864848,0.9964140847900216
8,RGS1,0.13021977,,0.896392550783111,0.9964140847900216
8,FEM1A,0.12995617,,0.8966011032302378,0.9964140847900216
8,TMEM116,0.12837455,,0.8978525674480063,0.9964140847900216
8,ABI2,0.12784734,6.953842,0.8982697788109352,0.9964140847900216
8,CD1C,0.121257275,,0.9034872567028203,0.9964140847900216
8,NAALADL1,0.11796224,,0.9060975737019078,0.9964140847900216
8,DOK3,0.11479901,,0.9086044330952298,0.9964140847900216
8,CEP68,0.10148707,5.4990997,0.9191638208524904,0.9964140847900216
8,FAM210B,0.097796634,,0.9220937822183596,0.9964140847900216
8,QRSL1,0.095951416,,0.9235591619907251,0.9964140847900216
8,CD160,0.094897,,0.9243966386747113,0.9964140847900216
8,TREM1,0.092656374,,0.9261765537294889,0.9964140847900216
8,RNF14,0.09160197,4.803851,0.9270142892315959,0.9964140847900216
8,CD180,0.09160197,,0.9270142892315959,0.9964140847900216
8,SYVN1,0.08830693,5.11289,0.929632729996833,0.9964140847900216
8,CHCHD2,0.08619811,,0.9313089337660234,0.9964140847900216
8,CTSW,0.08290307,,0.9339286094164384,0.9964140847900216
8,CAPN12,0.08263947,,0.9341382147614172,0.9964140847900216
8,USP7,0.07842182,6.192145,0.937492511430467,0.9964140847900216
8,SCAPER,0.0753904,4.2542562,0.9399041009902444,0.9964140847900216
8,XCL1,0.071831755,,0.9427357991383896,0.9964140847900216
8,TKT,0.06866852,,0.9452534730201938,0.9964140847900216
8,C1orf21,0.06524169,,0.947981569472898,0.9964140847900216
8,ADAM28,0.05891522,,0.9530196341742615,0.9964140847900216
8,RALGPS2,0.05865162,,0.9532295956887434,0.9964140847900216
8,PHACTR4,0.049689125,,0.9603701234633658,0.9964140847900216
8,AAGAB,0.049557324,4.4279494,0.9604751563580959,0.9964140847900216
8,ISG15,0.049030118,,0.9608952947792959,0.9964140847900216
8,DNAJC10,0.048766516,6.885895,0.9611053680697811,0.9964140847900216
8,SNX29P2,0.048766516,,0.9611053680697811,0.9964140847900216
8,GPR56,0.047053095,,0.962470909631988,0.9964140847900216
8,DIDO1,0.044944275,,0.9641517268861539,0.9964140847900216
8,PNOC,0.04270365,,0.9659377696097784,0.9964140847900216
8,PGM1,0.03690439,4.463723,0.970561240014504,0.9964140847900216
8,OSM,0.035586376,,0.9716121723355121,0.9964140847900216
8,MNAT1,0.028996306,6.6451044,0.9768675368677204,0.9964140847900216
8,IRF8,0.014102749,,0.9887480074884036,0.9964140847900216
8,TARSL2,0.012521132,,0.9900098430803371,0.9964140847900216
8,AKR1C3,0.010807714,,0.9913768597389163,0.9964140847900216
8,COQ7,0.0028996307,,0.9976864327668313,0.9978967565492423
8,AQP3,0.0026360278,,0.9978967565492423,0.9978967565492423
8,SPIB,-0.0032950349,,0.9973709473992088,0.9978967565492423
8,RCE1,-0.0039540417,,0.9968451393909429,0.9978967565492423
8,CTD-2541M15.4,-0.006326467,0.4707719,0.9949522435443816,0.9969461358160137
8,ZNF625,-0.006326467,0.4608699,0.9949522435443816,0.9969461358160137
8,MT-CYB,-0.0073808776,,0.9941109649875834,0.9969461358160137
8,UCP2,-0.008435289,,0.9932696929779925,0.9967583471931686
8,CTD-2017C7.1,-0.0094897,0.6034195,0.9924284284508615,0.9964140847900216
8,GPER1,-0.0094897,0.58711547,0.9924284284508615,0.9964140847900216
8,ENAH,-0.0094897,0.59198433,0.9924284284508615,0.9964140847900216
8,ZNF433,-0.0094897,0.6128811,0.9924284284508615,0.9964140847900216
8,ZNF763,-0.0094897,0.596713,0.9924284284508615,0.9964140847900216
8,ITPKB-AS1,-0.0094897,0.5913124,0.9924284284508615,0.9964140847900216
8,RP11-11N7.4,-0.0094897,0.58796704,0.9924284284508615,0.9964140847900216
8,TPO,-0.0094897,0.60130906,0.9924284284508615,0.9964140847900216
8,DTX4,-0.0094897,0.6024069,0.9924284284508615,0.9964140847900216
8,PLIN5,-0.0094897,0.63085467,0.9924284284508615,0.9964140847900216
8,RP11-111J6.2,-0.0094897,0.5949421,0.9924284284508615,0.9964140847900216
8,PRDM11,-0.0094897,0.5875432,0.9924284284508615,0.9964140847900216
8,KLHL29,-0.0094897,0.58887935,0.9924284284508615,0.9964140847900216
8,RP11-13P5.1,-0.0094897,0.6042214,0.9924284284508615,0.9964140847900216
8,FAM228A,-0.0094897,0.5991995,0.9924284284508615,0.9964140847900216
8,LINGO3,-0.0094897,0.5888046,0.9924284284508615,0.9964140847900216
8,SUMO4,-0.0094897,0.5928792,0.9924284284508615,0.9964140847900216
8,AC012074.2,-0.0094897,0.5867168,0.9924284284508615,0.9964140847900216
8,EPM2A,-0.0094897,0.5866179,0.9924284284508615,0.9964140847900216
8,RP11-490M8.1,-0.0094897,0.6020137,0.9924284284508615,0.9964140847900216
8,SCIN,-0.0094897,0.597199,0.9924284284508615,0.9964140847900216
8,GAS2,-0.0094897,0.5899206,0.9924284284508615,0.9964140847900216
8,LINC01119,-0.0094897,0.6147339,0.9924284284508615,0.9964140847900216
8,RP11-351I24.1,-0.0094897,0.60053134,0.9924284284508615,0.9964140847900216
8,RP11-225H22.7,-0.0094897,0.5870913,0.9924284284508615,0.9964140847900216
8,RP11-466F5.8,-0.0094897,0.58822966,0.9924284284508615,0.9964140847900216
8,CTC-523E23.1,-0.0094897,0.5864331,0.9924284284508615,0.9964140847900216
8,SCGB1B2P,-0.0094897,0.59095293,0.9924284284508615,0.9964140847900216
8,LINC00959,-0.0094897,0.6250823,0.9924284284508615,0.9964140847900216
8,ZNF492,-0.0094897,0.58736503,0.9924284284508615,0.9964140847900216
8,ZNF208,-0.0094897,0.5952057,0.9924284284508615,0.9964140847900216
8,CTC-260E6.6,-0.0094897,0.60488915,0.9924284284508615,0.9964140847900216
8,C7orf25,-0.0094897,0.5880932,0.9924284284508615,0.9964140847900216
8,AC005932.1,-0.0094897,0.60398185,0.9924284284508615,0.9964140847900216
8,LAMC1,-0.0094897,0.587348,0.9924284284508615,0.9964140847900216
8,SCT,-0.0094897,0.6038061,0.9924284284508615,0.9964140847900216
8,KRTAP5-AS1,-0.0094897,0.6139809,0.9924284284508615,0.9964140847900216
8,AC068580.6,-0.0094897,0.6171103,0.9924284284508615,0.9964140847900216
8,PLVAP,-0.0094897,0.62367064,0.9924284284508615,0.9964140847900216
8,FKBP9,-0.0094897,0.6009609,0.9924284284508615,0.9964140847900216
